epoch,loss
94,0.04855156938234965
95,0.04711404566963514
96,0.045094121247529984
97,0.07233176504572232
98,0.053101291259129844
99,0.05468320598204931
100,0.045155862967173256
101,0.06729450325171153
102,0.04807752184569836
103,0.03864972572773695
104,0.06401599695285161
105,0.06907530377308528
106,0.052531205117702484
107,0.041161928325891495
108,0.04660473701854547
109,0.03221703972667456
110,0.04043379301826159
111,0.05494812813897928
112,0.042511427154143654
113,0.02671323949471116
114,0.041257815435528755
115,0.04954326152801514
116,0.0385350144157807
117,0.032732175663113594
118,0.09126546730597813
119,0.035118947426478066
120,0.04705672959486643
121,0.037167325615882874
122,0.06095859408378601
123,0.051023236165444054
124,0.05501660704612732
125,0.05052745590607325
126,0.0414367305735747
127,0.047081860403219856
128,0.04594429209828377
129,0.05578791660567125
130,0.03419597509006659
131,0.037409791102012
132,0.030981308470169704
133,0.0408320352435112
134,0.025744551327079535
135,0.031098049134016037
136,0.06099523728092512
137,0.031738321452091135
138,0.03783256188035011
139,0.027144663656751316
140,0.034687563156088196
141,0.03151565045118332
142,0.039476645489533745
143,0.0418159564336141
144,0.05511652988692125
145,0.027724340402831633
146,0.0331405329828461
147,0.04673779880007108
148,0.03820803016424179
149,0.03937313581506411
150,0.034547933066884674
151,0.03784733327726523
152,0.02809767611324787
153,0.03038765738407771
154,0.0440681998928388
155,0.03069110152622064
156,0.03510087542235851
157,0.03401842713356018
158,0.029636298616727192
159,0.036212859054406486
160,0.02709339838474989
161,0.04166093903283278
162,0.030670452242096264
163,0.034721373269955315
164,0.03646152373403311
165,0.023660951914886635
166,0.029630493683119614
167,0.06393455962340037
168,0.03627851822723945
169,0.0447977731625239
170,0.043787928918997444
171,0.02409961943825086
172,0.03298225005467733
173,0.024859702525039513
174,0.03081391006708145
175,0.03255555219948292
176,0.03878747671842575
177,0.028399461259444553
178,0.029933951795101166
179,0.043260094399253525
180,0.029673534755905468
181,0.02524099467943112
182,0.033873882765571274
183,0.024994813837110996
184,0.029771847650408745
185,0.03314261790364981
186,0.03032117833693822
187,0.026166817794243496
188,0.02952573262155056
189,0.04303548485040665
190,0.02926753895978133
191,0.02932339704905947
192,0.02845730632543564
193,0.041219264889756836
194,0.026019442205627758
195,0.022883387903372448
196,0.023556146770715714
197,0.02497643108169238
198,0.021360382437705994
199,0.02719282607237498
200,0.02308142775048812
201,0.022933791624382138
202,0.03441390643517176
203,0.02794433090214928
204,0.02180033829063177
205,0.03147518510619799
206,0.046460449074705444
207,0.031071855997045834
208,0.023724026667575043
209,0.02448703721165657
210,0.029021396146466334
211,0.026816938693324726
212,0.02092985692434013
213,0.025515384661654632
214,0.021315721174081165
215,0.025686095468699932
216,0.026729580635825794
217,0.028863709419965744
218,0.024909971592326958
219,0.02856423829992612
220,0.0265584805359443
221,0.03364292159676552
222,0.02097421574095885
223,0.02429333080848058
224,0.019854831509292126
225,0.02324538693452875
226,0.022009737479190033
227,0.02629214245826006
228,0.017648635432124138
229,0.019895983627066016
230,0.02298015666504701
231,0.02234817606707414
232,0.03880494646728039
233,0.028811364745100338
234,0.025011151408155758
235,0.028713452940185864
236,0.030552979558706284
237,0.020294777117669582
238,0.02656185378630956
239,0.029924718663096428
240,0.021513087364534538
241,0.024492202947537105
242,0.02945932683845361
243,0.01810409113143881
244,0.02696857446183761
245,0.022824847139418125
246,0.03197395956764618
247,0.020645154019196827
248,0.02410623338073492
249,0.022321395576000214
250,0.024001297851403553
251,0.023899206581215065
252,0.02776823379099369
253,0.023301432840526104
254,0.022609665368994076
255,0.017515380245943863
256,0.025592577333251636
257,0.023855024948716164
258,0.0240826824059089
259,0.015403598236540953
260,0.02405892312526703
261,0.017727091753234465
262,0.01784512245406707
263,0.024789638506869476
264,0.021011183659235638
265,0.01933877511570851
266,0.020773035163680714
267,0.01989469677209854
268,0.020863046869635582
269,0.028233615060647328
270,0.026037125537792843
271,0.01740373019129038
272,0.02000664919614792
273,0.02442805500080188
274,0.022998861347635586
275,0.022213159129023552
276,0.020467518518368404
277,0.020837944000959396
278,0.01625691292186578
279,0.019654378294944763
280,0.019700927038987476
281,0.015559461122999588
282,0.020651378358403843
283,0.02179679616043965
284,0.025394156264762085
285,0.020847944542765617
286,0.01685967467104395
287,0.018400927695135277
288,0.014953528375675281
289,0.01514125925799211
290,0.02420269666860501
291,0.018632649599264067
292,0.01365088737414529
293,0.01604992578116556
294,0.017265665034453075
295,0.0262644508232673
296,0.01973170538743337
297,0.017100578173995018
298,0.018687637833257515
299,0.016914723441004753
300,0.018647633803387482
301,0.015227060532197356
302,0.017165766408046085
303,0.0168087858085831
304,0.019653750117868185
305,0.027681554046769936
306,0.01660282040635745
307,0.023923838511109352
308,0.017604637891054153
309,0.013980549372111758
310,0.01693101755032937
311,0.016829206918676693
312,0.01390042807906866
313,0.017598845064640045
314,0.018806987286855776
315,0.019388936460018158
316,0.016361947792271774
317,0.012371178871641556
318,0.01310431701131165
319,0.02531487960368395
320,0.019596873472134273
321,0.016409261773029964
322,0.01903912036990126
323,0.018877610564231873
324,0.017148119087020557
325,0.012491840481137237
326,0.016565244955321152
327,0.017010796815156937
328,0.013595840272804102
329,0.015065870868662993
330,0.015167836410303911
331,0.02037333200375239
332,0.01933006104081869
333,0.01472658229370912
334,0.01695906308790048
335,0.014165064630409082
336,0.02052428728590409
337,0.014200520080824694
338,0.014673655930285653
339,0.01955378334969282
340,0.018139821477234364
341,0.016034013281265896
342,0.012916290356467167
343,0.01343290414661169
344,0.014578441778818766
345,0.01920375134795904
346,0.012811221492787203
347,0.019547414034605026
348,0.01202735910192132
349,0.023898247629404068
350,0.01331931073218584
351,0.009988174385701617
352,0.012672263818482557
353,0.013222090899944305
354,0.016749846128125984
355,0.01233979493069152
356,0.013588361286868652
357,0.017327293908844393
358,0.011698359157890081
359,0.016376521593580644
360,0.018994257785379887
361,0.023485451936721802
362,0.019559616843859356
363,0.018085497121016186
364,0.01684177511682113
365,0.012195747966567675
366,0.014754241021970907
367,0.012564103351905942
368,0.013213911248991886
369,0.014220912475138903
370,0.015033459446082512
371,0.019085659955938656
372,0.01361047321309646
373,0.01617190847173333
374,0.010807273754229149
375,0.016351459237436455
376,0.010821206029504538
377,0.009953590420385202
378,0.01452412890891234
379,0.018862193605552118
380,0.007882006311168274
381,0.012709164060652256
382,0.01700741983950138
383,0.011312888003885746
384,0.01531098069002231
385,0.009896722932656607
386,0.014021009672433138
387,0.010530767031013966
388,0.01243931179245313
389,0.01061587439229091
390,0.01019874851529797
391,0.009204831595222155
392,0.010425673332065344
393,0.010471807792782784
394,0.008415267308009788
395,0.012536334805190563
396,0.011275152675807476
397,0.011583820916712284
398,0.011097632193317017
399,0.01167366188019514
400,0.008262661285698414
401,0.012190740865965685
402,0.010375351955493292
403,0.007370628067292273
404,0.015270712785422802
405,0.012003250730534395
406,0.016529308632016182
407,0.011001244187355042
408,0.007954130764119327
409,0.009089861375590166
410,0.012632167898118496
411,0.012211725736657778
412,0.009765159649153551
413,0.019743163449068863
414,0.00866393589725097
415,0.010843991612394651
416,0.01739272816727559
417,0.011843574543793997
418,0.0110935860623916
419,0.010830257243166367
420,0.020430488201479118
421,0.01136643144612511
422,0.013352171673129002
423,0.011379762242237726
424,0.008801232557743788
425,0.008802151928345362
426,0.00818906103571256
427,0.007855399511754513
428,0.011037755757570267
429,0.008864130824804306
430,0.00821785256266594
431,0.00976404594257474
432,0.005838066494713227
433,0.0077383797615766525
434,0.016443914112945397
435,0.011598623668154081
436,0.01427014141033093
437,0.01649030375604828
438,0.008811702951788902
439,0.009263222726682821
440,0.012559706810861826
441,0.007463032146915793
442,0.007895518559962511
443,0.00918828354527553
444,0.014789919058481852
445,0.005134859432776769
446,0.008215603418648243
447,0.00896744957814614
448,0.01118956987435619
449,0.00635348935611546
450,0.007345530204474926
451,0.005458247226973374
452,0.006660110394780834
453,0.008363575674593449
454,0.004096053560109188
455,0.009145951519409815
456,0.009682497940957546
457,0.007062781912585099
458,0.0063752235534290476
459,0.008403557197501263
460,0.005613397962103288
461,0.010053973489751419
462,0.007327826926484704
463,0.010661485449721416
464,0.017525608496119578
465,0.011456016916781664
466,0.007752042729407549
467,0.006670352692405383
468,0.007996840092043081
469,0.00634368338311712
470,0.009274292426804701
471,0.007869298725078503
472,0.0062957811169326305
473,0.0073517610629399615
474,0.010854715403790275
475,0.005335355565572779
476,0.00588252868813773
477,0.006856428769727548
478,0.007239848142489791
479,0.00748377184694012
480,0.0087810594898959
481,0.014516281429678202
482,0.013369778171181679
483,0.005890708416700363
484,0.006628032385682066
485,0.006204428384080529
486,0.004260614436740677
487,0.010461699683219194
488,0.005848182210077842
489,0.007535633087779085
490,0.009106880829979977
491,0.01007181421543161
492,0.006524661982742448
493,0.008076843960831562
494,0.009426164906471968
495,0.005052049915927152
496,0.007663755677640438
497,0.012866865998754898
498,0.007792176213115454
499,0.011643213142330447
500,0.006623894441872835
501,0.0067122628291447954
502,0.004408974278097351
503,0.005939076266561945
504,0.005507739648843805
505,0.007599695740888516
506,0.010307295403132835
507,0.008749776287004352
508,0.0093186489927272
509,0.005688748167206843
510,0.0029712246420482793
511,0.005090326866290222
512,0.005621778157850106
513,0.005232320399954915
514,0.004598450226088365
515,0.008089727644498149
516,0.005173124683399995
517,0.00679816755776604
518,0.01606165353829662
519,0.005284958363821109
520,0.012153917845959464
521,0.009545716612289349
522,0.0073715499602258205
523,0.006572775077074766
524,0.005622627213597298
525,0.005221179065605004
526,0.005491635451714198
527,0.007901401647056142
528,0.0033981120213866234
529,0.006237027545770009
530,0.007339822671686609
531,0.015260372000435988
532,0.009115701075643301
533,0.009586166900893053
534,0.0046377932497610646
535,0.006762396388997634
536,0.005363446039458116
537,0.010266589699313045
538,0.007060510727266471
539,0.00698402663692832
540,0.014621991819391647
541,0.007783069430540006
542,0.006946863606572151
543,0.00423192186281085
544,0.005239570435757439
545,0.005555097479373217
546,0.004423045087605715
547,0.004644939753537376
548,0.006592896766960621
549,0.006346631639947494
550,0.007392921795447667
551,0.00492445076815784
552,0.0052033099345862865
553,0.003967053644979994
554,0.007275472084681193
555,0.0048548702616244555
556,0.006720359126726787
557,0.004711059174345185
558,0.0051670476483802
559,0.006175151870896419
560,0.004332132404670119
561,0.0032884005922824144
562,0.007273018515358369
563,0.0035002000319461026
564,0.007343025412410498
565,0.003979120248307784
566,0.003955769236199558
567,0.0063405625987797976
568,0.003752033847073714
569,0.004817967070266604
570,0.003552273536721865
571,0.0030800683113435903
572,0.0034558044280856848
573,0.005408274630705516
574,0.008686309059460958
575,0.002514744371486207
576,0.0038294235710054636
577,0.00882344382504622
578,0.0032908390276134014
579,0.003135000898813208
580,0.00793252931907773
581,0.004641788390775521
582,0.002265449264086783
583,0.0048849562493463354
584,0.0072376474272459745
585,0.00795008847489953
586,0.002758434352775415
587,0.00530791903535525
588,0.003646692649150888
589,0.004775244897852342
590,0.009147004379580418
591,0.0051348972677563625
592,0.004588727722875774
593,0.00364448013715446
594,0.009135866692910591
595,0.0034734741784632206
596,0.0026163230262075863
597,0.005781764164566994
598,0.0029979466926306486
599,0.015265139130254587
600,0.007391199314345916
